年份,学校代码,学校名称,城市,地区类别,学科门类,总分要求,单科满分100,单科满分150,拟招生人数,数据来源
2022,10145,东北大学,沈阳,新一线城市,农学,279,43.85,63.17,79,模拟数据(基于历史趋势)
2022,10145,东北大学,沈阳,新一线城市,医学,346,53.9,82.58,80,模拟数据(基于历史趋势)
2022,10145,东北大学,沈阳,新一线城市,军事学,286,40.9,69.78,11,模拟数据(基于历史趋势)
2022,10145,东北大学,沈阳,新一线城市,管理学,413,60.0,90.0,179,模拟数据(基于历史趋势)
2022,10145,东北大学,沈阳,新一线城市,艺术学,415,60.0,90.0,23,模拟数据(基于历史趋势)
2022,10145,东北大学,沈阳,新一线城市,交叉学科,348,49.199999999999996,80.04,54,模拟数据(基于历史趋势)
2022,10183,吉林大学,长春,新一线城市,哲学,369,58.35,87.87,26,模拟数据(基于历史趋势)
2022,10183,吉林大学,长春,新一线城市,经济学,404,60.0,90.0,42,模拟数据(基于历史趋势)
2022,10183,吉林大学,长春,新一线城市,法学,374,57.1,90.0,73,模拟数据(基于历史趋势)
2022,10183,吉林大学,长春,新一线城市,教育学,360,53.0,77.8,35,模拟数据(基于历史趋势)
2022,10183,吉林大学,长春,新一线城市,文学,420,60.0,90.0,65,模拟数据(基于历史趋势)
2022,10183,吉林大学,长春,新一线城市,历史学,370,55.5,80.10000000000001,12,模拟数据(基于历史趋势)
2022,10183,吉林大学,长春,新一线城市,理学,353,54.949999999999996,76.19,11,模拟数据(基于历史趋势)
2022,10183,吉林大学,长春,新一线城市,工学,322,46.3,69.06,97,模拟数据(基于历史趋势)
2022,10183,吉林大学,长春,新一线城市,农学,317,46.55,70.91,26,模拟数据(基于历史趋势)
2022,10183,吉林大学,长春,新一线城市,医学,361,51.15,78.03,68,模拟数据(基于历史趋势)
2022,10183,吉林大学,长春,新一线城市,军事学,310,49.5,75.3,19,模拟数据(基于历史趋势)
2022,10183,吉林大学,长春,新一线城市,管理学,383,54.449999999999996,90.0,184,模拟数据(基于历史趋势)
2022,10183,吉林大学,长春,新一线城市,艺术学,420,60.0,90.0,17,模拟数据(基于历史趋势)
2022,10183,吉林大学,长春,新一线城市,交叉学科,383,56.449999999999996,84.09,80,模拟数据(基于历史趋势)
2022,10213,哈尔滨工业大学,哈尔滨,新一线城市,哲学,351,53.65,79.73,80,模拟数据(基于历史趋势)
2022,10213,哈尔滨工业大学,哈尔滨,新一线城市,经济学,419,60.0,90.0,40,模拟数据(基于历史趋势)
2022,10213,哈尔滨工业大学,哈尔滨,新一线城市,法学,377,57.55,87.71000000000001,45,模拟数据(基于历史趋势)
2022,10213,哈尔滨工业大学,哈尔滨,新一线城市,教育学,365,57.75,84.95,6,模拟数据(基于历史趋势)
2022,10213,哈尔滨工业大学,哈尔滨,新一线城市,文学,401,59.15,87.23,42,模拟数据(基于历史趋势)
2022,10213,哈尔滨工业大学,哈尔滨,新一线城市,历史学,365,53.75,86.95,25,模拟数据(基于历史趋势)
2022,10213,哈尔滨工业大学,哈尔滨,新一线城市,理学,353,53.949999999999996,77.19,55,模拟数据(基于历史趋势)
2022,10213,哈尔滨工业大学,哈尔滨,新一线城市,工学,310,49.5,68.3,195,模拟数据(基于历史趋势)
2022,10213,哈尔滨工业大学,哈尔滨,新一线城市,农学,285,40.0,67.55,67,模拟数据(基于历史趋势)
2022,10213,哈尔滨工业大学,哈尔滨,新一线城市,医学,348,53.199999999999996,81.04,74,模拟数据(基于历史趋势)
2022,10213,哈尔滨工业大学,哈尔滨,新一线城市,军事学,287,42.05,63.010000000000005,42,模拟数据(基于历史趋势)
2022,10213,哈尔滨工业大学,哈尔滨,新一线城市,管理学,412,60.0,90.0,191,模拟数据(基于历史趋势)
2022,10213,哈尔滨工业大学,哈尔滨,新一线城市,艺术学,415,60.0,90.0,70,模拟数据(基于历史趋势)
2022,10213,哈尔滨工业大学,哈尔滨,新一线城市,交叉学科,379,53.85,86.17,44,模拟数据(基于历史趋势)
2023,10003,清华大学,北京,一线城市,哲学,363,55.449999999999996,87.49000000000001,45,模拟数据(基于历史趋势)
2023,10003,清华大学,北京,一线城市,经济学,418,60.0,90.0,61,模拟数据(基于历史趋势)
2023,10003,清华大学,北京,一线城市,法学,386,55.9,90.0,34,模拟数据(基于历史趋势)
2023,10003,清华大学,北京,一线城市,教育学,377,57.55,83.71000000000001,13,模拟数据(基于历史趋势)
2023,10003,清华大学,北京,一线城市,文学,419,60.0,90.0,24,模拟数据(基于历史趋势)
2023,10003,清华大学,北京,一线城市,历史学,383,54.449999999999996,90.0,13,模拟数据(基于历史趋势)
2023,10003,清华大学,北京,一线城市,理学,349,53.35,78.27000000000001,20,模拟数据(基于历史趋势)
2023,10003,清华大学,北京,一线城市,工学,342,52.3,74.66,57,模拟数据(基于历史趋势)
2023,10003,清华大学,北京,一线城市,农学,283,44.449999999999996,63.09,66,模拟数据(基于历史趋势)
2023,10003,清华大学,北京,一线城市,医学,371,54.65,84.33,32,模拟数据(基于历史趋势)
2023,10003,清华大学,北京,一线城市,军事学,316,46.4,74.68,12,模拟数据(基于历史趋势)
2023,10003,清华大学,北京,一线城市,管理学,395,60.0,90.0,159,模拟数据(基于历史趋势)
2023,10003,清华大学,北京,一线城市,艺术学,416,60.0,90.0,45,模拟数据(基于历史趋势)
2023,10003,清华大学,北京,一线城市,交叉学科,361,55.15,81.03,50,模拟数据(基于历史趋势)
2023,10001,北京大学,北京,一线城市,哲学,357,50.55,81.11,20,模拟数据(基于历史趋势)
2023,10001,北京大学,北京,一线城市,经济学,399,60.0,89.77000000000001,66,模拟数据(基于历史趋势)
2023,10001,北京大学,北京,一线城市,法学,376,58.4,82.48,70,模拟数据(基于历史趋势)
2023,10001,北京大学,北京,一线城市,教育学,410,58.5,90.0,59,模拟数据(基于历史趋势)
2023,10001,北京大学,北京,一线城市,文学,413,60.0,90.0,13,模拟数据(基于历史趋势)
2023,10001,北京大学,北京,一线城市,历史学,375,56.25,84.25,79,模拟数据(基于历史趋势)
2023,10001,北京大学,北京,一线城市,理学,352,54.8,78.96000000000001,80,模拟数据(基于历史趋势)
2023,10001,北京大学,北京,一线城市,工学,298,47.699999999999996,64.54,55,模拟数据(基于历史趋势)
2023,10001,北京大学,北京,一线城市,农学,299,42.85,72.77,40,模拟数据(基于历史趋势)
2023,10001,北京大学,北京,一线城市,医学,361,54.15,83.03,11,模拟数据(基于历史趋势)
2023,10001,北京大学,北京,一线城市,军事学,309,45.35,70.07000000000001,80,模拟数据(基于历史趋势)
2023,10001,北京大学,北京,一线城市,管理学,420,60.0,90.0,118,模拟数据(基于历史趋势)
2023,10001,北京大学,北京,一线城市,艺术学,400,58.0,90.0,10,模拟数据(基于历史趋势)
2023,10001,北京大学,北京,一线城市,交叉学科,366,52.9,87.18,24,模拟数据(基于历史趋势)
2023,10002,中国人民大学,北京,一线城市,哲学,349,55.35,77.27000000000001,34,模拟数据(基于历史趋势)
2023,10002,中国人民大学,北京,一线城市,经济学,420,60.0,90.0,61,模拟数据(基于历史趋势)
2023,10002,中国人民大学,北京,一线城市,法学,371,57.65,85.33,22,模拟数据(基于历史趋势)
2023,10002,中国人民大学,北京,一线城市,教育学,406,60.0,90.0,39,模拟数据(基于历史趋势)
2023,10002,中国人民大学,北京,一线城市,文学,412,60.0,90.0,10,模拟数据(基于历史趋势)
2023,10002,中国人民大学,北京,一线城市,历史学,343,49.449999999999996,79.89,66,模拟数据(基于历史趋势)
2023,10002,中国人民大学,北京,一线城市,理学,366,56.9,82.18,52,模拟数据(基于历史趋势)
2023,10002,中国人民大学,北京,一线城市,工学,321,45.15,76.83,60,模拟数据(基于历史趋势)
2023,10002,中国人民大学,北京,一线城市,农学,286,43.9,62.78,62,模拟数据(基于历史趋势)
2023,10002,中国人民大学,北京,一线城市,医学,341,48.15,82.43,63,模拟数据(基于历史趋势)
2023,10002,中国人民大学,北京,一线城市,军事学,291,43.65,69.93,68,模拟数据(基于历史趋势)
2023,10002,中国人民大学,北京,一线城市,管理学,412,60.0,90.0,84,模拟数据(基于历史趋势)
2023,10002,中国人民大学,北京,一线城市,艺术学,420,60.0,90.0,78,模拟数据(基于历史趋势)
2023,10002,中国人民大学,北京,一线城市,交叉学科,360,52.0,87.8,44,模拟数据(基于历史趋势)
2023,10006,北京航空航天大学,北京,一线城市,哲学,357,55.55,84.11,38,模拟数据(基于历史趋势)
2023,10006,北京航空航天大学,北京,一线城市,经济学,410,60.0,90.0,164,模拟数据(基于历史趋势)
2023,10006,北京航空航天大学,北京,一线城市,法学,356,56.4,86.88000000000001,41,模拟数据(基于历史趋势)
2023,10006,北京航空航天大学,北京,一线城市,教育学,380,55.0,90.0,73,模拟数据(基于历史趋势)
2023,10006,北京航空航天大学,北京,一线城市,文学,397,60.0,90.0,37,模拟数据(基于历史趋势)
2023,10006,北京航空航天大学,北京,一线城市,历史学,362,53.3,78.26,75,模拟数据(基于历史趋势)
2023,10006,北京航空航天大学,北京,一线城市,理学,364,51.6,88.72,42,模拟数据(基于历史趋势)
2023,10006,北京航空航天大学,北京,一线城市,工学,303,45.449999999999996,66.69,30,模拟数据(基于历史趋势)
2023,10006,北京航空航天大学,北京,一线城市,农学,297,47.55,73.31,62,模拟数据(基于历史趋势)
2023,10006,北京航空航天大学,北京,一线城市,医学,332,46.8,71.36,67,模拟数据(基于历史趋势)
2023,10006,北京航空航天大学,北京,一线城市,军事学,310,45.5,72.3,32,模拟数据(基于历史趋势)
2023,10006,北京航空航天大学,北京,一线城市,管理学,417,60.0,90.0,101,模拟数据(基于历史趋势)
2023,10006,北京航空航天大学,北京,一线城市,艺术学,405,60.0,90.0,23,模拟数据(基于历史趋势)
2023,10006,北京航空航天大学,北京,一线城市,交叉学科,377,59.55,85.71000000000001,39,模拟数据(基于历史趋势)
2023,10007,北京理工大学,北京,一线城市,哲学,359,54.85,86.57000000000001,74,模拟数据(基于历史趋势)
2023,10007,北京理工大学,北京,一线城市,经济学,401,59.15,90.0,163,模拟数据(基于历史趋势)
2023,10007,北京理工大学,北京,一线城市,法学,355,55.25,76.65,14,模拟数据(基于历史趋势)
2023,10007,北京理工大学,北京,一线城市,教育学,383,56.449999999999996,84.09,22,模拟数据(基于历史趋势)
2023,10007,北京理工大学,北京,一线城市,文学,411,60.0,90.0,23,模拟数据(基于历史趋势)
2023,10007,北京理工大学,北京,一线城市,历史学,362,53.3,85.26,65,模拟数据(基于历史趋势)
2023,10007,北京理工大学,北京,一线城市,理学,339,47.85,77.97,76,模拟数据(基于历史趋势)
2023,10007,北京理工大学,北京,一线城市,工学,322,46.3,78.06,67,模拟数据(基于历史趋势)
2023,10007,北京理工大学,北京,一线城市,农学,285,42.75,60.55,38,模拟数据(基于历史趋势)
2023,10007,北京理工大学,北京,一线城市,医学,364,54.6,85.72,24,模拟数据(基于历史趋势)
2023,10007,北京理工大学,北京,一线城市,军事学,302,45.3,74.46000000000001,57,模拟数据(基于历史趋势)
2023,10007,北京理工大学,北京,一线城市,管理学,411,60.0,90.0,149,模拟数据(基于历史趋势)
2023,10007,北京理工大学,北京,一线城市,艺术学,397,57.55,86.31,33,模拟数据(基于历史趋势)
2023,10007,北京理工大学,北京,一线城市,交叉学科,364,53.6,87.72,17,模拟数据(基于历史趋势)
2023,10027,北京师范大学,北京,一线城市,哲学,340,53.0,77.2,47,模拟数据(基于历史趋势)
2023,10027,北京师范大学,北京,一线城市,经济学,403,58.449999999999996,90.0,117,模拟数据(基于历史趋势)
2023,10027,北京师范大学,北京,一线城市,法学,363,56.449999999999996,85.49000000000001,17,模拟数据(基于历史趋势)
2023,10027,北京师范大学,北京,一线城市,教育学,395,60.0,90.0,15,模拟数据(基于历史趋势)
2023,10027,北京师范大学,北京,一线城市,文学,407,60.0,90.0,62,模拟数据(基于历史趋势)
2023,10027,北京师范大学,北京,一线城市,历史学,358,52.699999999999996,79.34,11,模拟数据(基于历史趋势)
2023,10027,北京师范大学,北京,一线城市,理学,350,55.5,78.5,70,模拟数据(基于历史趋势)
2023,10027,北京师范大学,北京,一线城市,工学,294,43.1,68.62,64,模拟数据(基于历史趋势)
2023,10027,北京师范大学,北京,一线城市,农学,306,43.9,70.38000000000001,55,模拟数据(基于历史趋势)
2023,10027,北京师范大学,北京,一线城市,医学,358,53.699999999999996,79.34,44,模拟数据(基于历史趋势)
2023,10027,北京师范大学,北京,一线城市,军事学,324,45.6,72.52000000000001,19,模拟数据(基于历史趋势)
2023,10027,北京师范大学,北京,一线城市,管理学,412,60.0,90.0,156,模拟数据(基于历史趋势)
2023,10027,北京师范大学,北京,一线城市,艺术学,409,60.0,90.0,58,模拟数据(基于历史趋势)
2023,10027,北京师范大学,北京,一线城市,交叉学科,361,52.15,79.03,74,模拟数据(基于历史趋势)
2023,10019,中国农业大学,北京,一线城市,哲学,353,54.949999999999996,83.19,73,模拟数据(基于历史趋势)
2023,10019,中国农业大学,北京,一线城市,经济学,416,60.0,90.0,80,模拟数据(基于历史趋势)
2023,10019,中国农业大学,北京,一线城市,法学,366,51.9,87.18,51,模拟数据(基于历史趋势)
2023,10019,中国农业大学,北京,一线城市,教育学,376,58.4,89.48,32,模拟数据(基于历史趋势)
2023,10019,中国农业大学,北京,一线城市,文学,420,60.0,90.0,21,模拟数据(基于历史趋势)
2023,10019,中国农业大学,北京,一线城市,历史学,362,53.3,80.26,20,模拟数据(基于历史趋势)
2023,10019,中国农业大学,北京,一线城市,理学,341,50.15,75.43,6,模拟数据(基于历史趋势)
2023,10019,中国农业大学,北京,一线城市,工学,318,48.699999999999996,68.14,192,模拟数据(基于历史趋势)
2023,10019,中国农业大学,北京,一线城市,农学,289,41.35,61.47,17,模拟数据(基于历史趋势)
2023,10019,中国农业大学,北京,一线城市,医学,360,51.0,84.8,19,模拟数据(基于历史趋势)
2023,10019,中国农业大学,北京,一线城市,军事学,299,43.85,65.77,60,模拟数据(基于历史趋势)
2023,10019,中国农业大学,北京,一线城市,管理学,390,60.0,87.7,162,模拟数据(基于历史趋势)
2023,10019,中国农业大学,北京,一线城市,艺术学,420,60.0,90.0,76,模拟数据(基于历史趋势)
2023,10019,中国农业大学,北京,一线城市,交叉学科,373,52.949999999999996,89.79,80,模拟数据(基于历史趋势)
2023,10246,复旦大学,上海,一线城市,哲学,349,53.35,84.27000000000001,31,模拟数据(基于历史趋势)
2023,10246,复旦大学,上海,一线城市,经济学,420,60.0,90.0,163,模拟数据(基于历史趋势)
2023,10246,复旦大学,上海,一线城市,法学,373,52.949999999999996,86.79,59,模拟数据(基于历史趋势)
2023,10246,复旦大学,上海,一线城市,教育学,398,58.699999999999996,87.54,74,模拟数据(基于历史趋势)
2023,10246,复旦大学,上海,一线城市,文学,420,60.0,90.0,55,模拟数据(基于历史趋势)
