年份,学校代码,学校名称,城市,地区类别,学科门类,总分要求,单科满分100,单科满分150,拟招生人数,数据来源,学校层次,是否一线城市,学科热度
2022,10487,华中科技大学,武汉,新一线城市,艺术学,390,56,84,31,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2022,10487,华中科技大学,武汉,新一线城市,交叉学科,361,53,80,16,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10533,中南大学,长沙,新一线城市,哲学,342,54,76,35,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10533,中南大学,长沙,新一线城市,经济学,411,60,90,185,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2022,10533,中南大学,长沙,新一线城市,法学,356,50,78,32,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10533,中南大学,长沙,新一线城市,教育学,384,59,84,11,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10533,中南大学,长沙,新一线城市,文学,420,60,90,23,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2022,10533,中南大学,长沙,新一线城市,历史学,381,56,88,30,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10533,中南大学,长沙,新一线城市,理学,343,48,73,15,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10533,中南大学,长沙,新一线城市,工学,294,45,63,55,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10533,中南大学,长沙,新一线城市,农学,294,41,72,21,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10533,中南大学,长沙,新一线城市,医学,348,53,83,53,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10533,中南大学,长沙,新一线城市,军事学,316,50,71,58,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10533,中南大学,长沙,新一线城市,管理学,417,60,90,70,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2022,10533,中南大学,长沙,新一线城市,艺术学,416,60,90,52,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2022,10533,中南大学,长沙,新一线城市,交叉学科,344,51,80,14,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10532,湖南大学,长沙,新一线城市,哲学,342,50,75,78,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10532,湖南大学,长沙,新一线城市,经济学,416,60,90,143,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2022,10532,湖南大学,长沙,新一线城市,法学,388,60,89,76,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10532,湖南大学,长沙,新一线城市,教育学,374,55,81,43,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10532,湖南大学,长沙,新一线城市,文学,406,59,90,42,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2022,10532,湖南大学,长沙,新一线城市,历史学,366,55,84,42,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10532,湖南大学,长沙,新一线城市,理学,327,48,75,34,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10532,湖南大学,长沙,新一线城市,工学,307,43,67,48,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10532,湖南大学,长沙,新一线城市,农学,302,44,68,29,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10532,湖南大学,长沙,新一线城市,医学,335,51,79,30,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10532,湖南大学,长沙,新一线城市,军事学,292,44,63,6,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10532,湖南大学,长沙,新一线城市,管理学,382,60,90,167,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2022,10532,湖南大学,长沙,新一线城市,艺术学,386,57,90,54,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2022,10532,湖南大学,长沙,新一线城市,交叉学科,385,59,90,43,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10558,中山大学,广州,一线城市,哲学,341,48,79,11,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10558,中山大学,广州,一线城市,经济学,420,60,90,71,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2022,10558,中山大学,广州,一线城市,法学,377,58,85,35,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10558,中山大学,广州,一线城市,教育学,389,60,87,53,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10558,中山大学,广州,一线城市,文学,420,60,90,42,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2022,10558,中山大学,广州,一线城市,历史学,363,54,78,68,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10558,中山大学,广州,一线城市,理学,366,53,85,65,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10558,中山大学,广州,一线城市,工学,318,45,77,34,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10558,中山大学,广州,一线城市,农学,309,48,67,21,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10558,中山大学,广州,一线城市,医学,363,57,80,73,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10558,中山大学,广州,一线城市,军事学,298,45,68,33,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10558,中山大学,广州,一线城市,管理学,410,59,90,148,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2022,10558,中山大学,广州,一线城市,艺术学,414,60,90,15,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2022,10558,中山大学,广州,一线城市,交叉学科,379,53,90,31,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10561,华南理工大学,广州,一线城市,哲学,359,56,79,44,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10561,华南理工大学,广州,一线城市,经济学,420,60,90,32,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2022,10561,华南理工大学,广州,一线城市,法学,363,55,82,75,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10561,华南理工大学,广州,一线城市,教育学,383,55,90,8,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10561,华南理工大学,广州,一线城市,文学,420,60,90,6,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2022,10561,华南理工大学,广州,一线城市,历史学,382,57,84,68,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10561,华南理工大学,广州,一线城市,理学,358,53,85,69,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10561,华南理工大学,广州,一线城市,工学,303,47,66,195,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10561,华南理工大学,广州,一线城市,农学,308,43,73,47,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10561,华南理工大学,广州,一线城市,医学,360,51,82,55,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10561,华南理工大学,广州,一线城市,军事学,320,48,78,44,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10561,华南理工大学,广州,一线城市,管理学,416,60,90,188,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2022,10561,华南理工大学,广州,一线城市,艺术学,405,57,89,9,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2022,10561,华南理工大学,广州,一线城市,交叉学科,368,53,89,75,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2022,10610,四川大学,成都,新一线城市,哲学,342,52,79,51,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10610,四川大学,成都,新一线城市,经济学,410,59,90,79,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2022,10610,四川大学,成都,新一线城市,法学,367,56,81,80,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10610,四川大学,成都,新一线城市,教育学,390,58,90,19,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10610,四川大学,成都,新一线城市,文学,398,60,89,24,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2022,10610,四川大学,成都,新一线城市,历史学,373,57,88,52,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10610,四川大学,成都,新一线城市,理学,324,50,70,56,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10610,四川大学,成都,新一线城市,工学,328,46,72,89,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10610,四川大学,成都,新一线城市,农学,288,46,69,56,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10610,四川大学,成都,新一线城市,医学,366,56,87,14,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10610,四川大学,成都,新一线城市,军事学,316,44,77,22,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10610,四川大学,成都,新一线城市,管理学,411,58,90,133,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2022,10610,四川大学,成都,新一线城市,艺术学,396,60,90,37,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2022,10610,四川大学,成都,新一线城市,交叉学科,345,54,75,78,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10611,重庆大学,重庆,新一线城市,哲学,361,55,84,71,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10611,重庆大学,重庆,新一线城市,经济学,410,59,90,131,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2022,10611,重庆大学,重庆,新一线城市,法学,357,55,86,67,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10611,重庆大学,重庆,新一线城市,教育学,379,57,87,22,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10611,重庆大学,重庆,新一线城市,文学,420,60,90,64,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2022,10611,重庆大学,重庆,新一线城市,历史学,383,54,88,26,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10611,重庆大学,重庆,新一线城市,理学,339,48,76,72,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10611,重庆大学,重庆,新一线城市,工学,307,44,65,131,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10611,重庆大学,重庆,新一线城市,农学,293,45,72,47,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10611,重庆大学,重庆,新一线城市,医学,367,52,83,54,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10611,重庆大学,重庆,新一线城市,军事学,293,44,69,62,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2022,10611,重庆大学,重庆,新一线城市,管理学,393,59,90,48,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2022,10611,重庆大学,重庆,新一线城市,艺术学,394,59,89,18,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
